ticket_id,account_id,category,priority,created_at,resolved_at,satisfaction_score
b0577951-428e-414c-ab1a-2595a28c173e,1bb1eb5a-c03c-48c9-af07-e256e14081db,billing,low,2025-05-13,2025-05-20,3.0
a6537eca-f345-46b3-98da-089281701905,213ea11a-4a4b-4939-a7f4-a6472e9210e2,technical,medium,2025-05-14,2025-05-18,2.0
0609f4ef-cca4-4799-8b93-2264311fb1a0,963d6993-3f10-4593-be70-f3af9adcfbf7,onboarding,medium,2025-05-15,2025-05-24,3.0
ea535024-1044-4526-bd6c-4f94365c50bf,118b9023-54c9-4b5a-b34e-adcdb7412867,feature_request,medium,2025-05-16,2025-05-20,4.0
fd12b689-1700-4580-9845-0387f036ea1b,2044f51d-97be-475e-a1d8-c81fde3106c0,billing,high,2025-05-18,2025-05-29,
ad6c1235-fc27-4c66-84a4-0272cdb88e80,4c6bb607-6c51-4f9b-9059-ba3367aa3d62,onboarding,low,2025-05-18,2025-05-21,5.0
980a3b3b-4b3c-49b6-96fe-5ffe07d91366,b112f104-c104-458c-a269-99b3833f39a3,technical,high,2025-05-19,2025-05-29,5.0
9dbf13d7-867f-4d56-9399-c33a580cab35,b3f94903-b41b-4319-a56b-73871129bdac,feature_request,high,2025-05-19,,
5b7148d9-a4e7-45cf-b9e5-032fbd036073,c096bd9c-02b9-46ed-a64d-1def79af4b13,technical,high,2025-05-19,2025-05-30,5.0
f6f7ebc7-833e-4ff4-abdb-85ef8077c6b4,f722db67-651c-40f8-acc6-0bcd7767f247,feature_request,medium,2025-05-19,2025-05-19,1.0
4a36c1a9-282c-42bc-a0f2-05b8c2238ff6,14f63ec2-6408-466a-8ce3-66b4d7b6079f,onboarding,medium,2025-05-22,2025-05-25,2.0
9958859b-8e3f-42d1-b59d-dfcac9a4f91a,c95a55fe-72a7-4366-8744-9ea2b8df0b21,feature_request,low,2025-05-22,2025-05-28,2.0
848f61b9-f189-438b-a50b-bbfd7c4736b7,fe065930-d4ef-42ef-a8a3-be672ea27b3c,technical,low,2025-05-24,2025-05-26,3.0
fb3fd98e-bba1-4034-b3ed-fe4877330e3d,b1340b04-e486-47db-bfca-23bc80dc877c,feature_request,high,2025-05-24,,
6caffe8f-45d4-4d3c-9251-dedd7a8fdbfa,c1ee9d95-3de5-406d-89c3-0ee3db4f2308,technical,low,2025-05-24,2025-05-29,
874199f7-4d53-4c33-a54e-3071e851b770,bc0b2660-f08e-4057-9019-af110addd1a6,technical,low,2025-05-25,2025-05-31,
e7118689-a2f0-4d3d-a8af-42bc19dcf295,1aa97f09-ba12-403e-8258-063ff7347728,feature_request,low,2025-05-26,2025-05-27,
0239bc8c-1a0f-478d-8f40-8528598a5115,9f699b98-e5d3-44f7-9c17-48cd9da60a1a,onboarding,low,2025-05-27,2025-05-29,4.0
ebf27e81-49db-4bf1-8b28-94767e714435,880d30ee-2476-4278-ba72-542a8521450f,billing,low,2025-05-28,2025-06-02,3.0
6cdeea58-207e-4610-91f9-0ac9f1a36644,8841c929-427f-4a5d-9cd8-bde62c4de874,billing,low,2025-05-29,2025-05-30,5.0
4fa6e245-d9f6-4160-ac10-c44780fcea77,cef6031a-38a8-4add-bdfb-68572feb1ad6,feature_request,medium,2025-05-29,2025-05-31,4.0
7f6a1838-97af-4bb1-9e12-def0024b71b8,3c249534-38bb-4605-b380-89db5454eb79,feature_request,low,2025-05-30,,
bcf80d0d-6a56-4f79-80c8-f6f3ab0a9dbf,5281aaa0-4633-4dd4-b5f7-fc17829edfa7,onboarding,medium,2025-05-30,,
863fc46f-e382-4c78-a2c1-f6df8b728e24,999c8eff-5623-4153-a987-97d553b9a0bf,technical,medium,2025-05-30,2025-06-01,5.0
53c8a0fd-9404-4b4c-b6af-f90a12991d48,5b387e5b-fa32-425c-a023-a766f15bb50e,onboarding,low,2025-05-30,2025-06-01,1.0
7864dba8-6493-4e3e-a965-501c6d4a2379,c95a55fe-72a7-4366-8744-9ea2b8df0b21,feature_request,medium,2025-05-31,2025-05-31,2.0
aa1583eb-95c8-4a60-abf4-4631afb4edf9,545dfd60-c372-4800-a17a-ab32f965ee2c,billing,high,2025-05-31,,
2a364ae7-865d-4401-a5a1-7d697fcce975,f82611b4-928d-4970-80ec-140591f49b48,billing,medium,2025-06-01,2025-06-05,5.0
dc2cb261-df1b-428a-bd84-f39e4de3395f,1c8f26b6-e6c6-4a31-a66e-3febde90f7f4,feature_request,medium,2025-06-01,2025-06-04,
6dce313b-f65f-4451-b728-0f60dc88e195,089ea9ac-a3f1-4ca6-b87c-83de8ce5d9a9,billing,medium,2025-06-04,2025-06-16,1.0
cbdbeaba-a3d0-46f0-a847-b7802a331b09,c8e31933-8c65-4fae-845d-90ffd347e960,technical,low,2025-06-06,2025-06-10,1.0
f634f75a-bebe-4373-9749-54caa7f5d0e0,ad92743b-a996-4ab2-9283-e7bfdbdb5f72,feature_request,low,2025-06-06,2025-06-10,3.0
77ffd798-8c1c-448a-b400-11dbb5c8083c,22daa4b6-fdd2-4b83-a21f-1833400a0043,technical,low,2025-06-06,2025-06-06,
5e782d61-68f4-40f5-b2ce-f9519f848b85,213ea11a-4a4b-4939-a7f4-a6472e9210e2,feature_request,low,2025-06-06,2025-06-13,
ab81b8a7-7504-420a-8488-1298303a7d83,d7537597-17e7-4804-83df-bd264066f93c,billing,low,2025-06-07,2025-06-16,
6aa0ef34-ff3b-4028-a10e-acd16c663724,a53c3376-0453-4626-8680-411c45c8d678,feature_request,medium,2025-06-07,2025-06-11,
0d59bf23-b84b-423c-825b-322cbc0a90e7,8326e5d7-adc6-4ada-ad6a-39f1197a6bd0,technical,high,2025-06-07,,
6ed76472-a801-4055-a2a9-bc3e1d4d256a,27fcbea7-629e-40cb-8d18-e99dbca12a5a,technical,low,2025-06-09,2025-06-18,1.0
31852e35-6437-40bd-ae70-a5843d81d6b4,aad58934-908f-4d28-81f4-32d4878f1223,billing,low,2025-06-10,,
46476713-29f5-4b07-a9e0-13fec3899944,231e41b3-67db-450c-8583-a5bb63db6b13,feature_request,high,2025-06-11,2025-06-23,1.0
8adac665-2c76-45ed-bb0d-76893a6d794b,ae4047ed-04b2-4c81-bc7a-2756ab03ccec,onboarding,medium,2025-06-12,2025-06-12,1.0
6bbe96b4-f64d-41ac-8b51-2244f5f99970,e3848dc7-5a81-4e3d-a568-a01d9749e198,feature_request,low,2025-06-14,2025-06-15,2.0
aa30f12d-faf9-488d-90ea-c5a5d5f39364,ec5ae185-13ad-4cd3-b9d8-5293ec8d035f,feature_request,low,2025-06-14,2025-06-27,
18ba33da-91c9-423c-ae79-4d84eb850c4b,6dad7bbd-9f6d-43fd-b53c-b7f46c830270,onboarding,medium,2025-06-14,2025-06-16,
fd0d4a8b-3bda-42ed-be2d-3897f39f08ae,adbba2da-3864-4c28-ab5d-236e9af00c8c,feature_request,high,2025-06-15,2025-06-16,4.0
0ac4b833-29af-40b8-840d-d9a102b57226,68da9aaa-7b81-4d37-a10e-bd59a5e1bb6e,onboarding,high,2025-06-15,,
db6b6731-04bc-44a7-aced-627100984cdc,e3032fad-edee-4469-b0ea-ac569376239b,onboarding,medium,2025-06-15,2025-06-28,2.0
1c4ac600-a84f-4771-b4d9-c2fa0066aea1,1c31a08f-4e37-4fc3-af85-0b1986e98dc7,feature_request,low,2025-06-15,2025-06-24,
2b171395-42e7-400b-983d-5c39d9aedbd6,4d2c98d5-41c5-4a96-a00c-eb63148128f0,feature_request,medium,2025-06-17,2025-06-19,
20fa3cd1-f382-4ee5-ab06-78a088b0bb1a,b28b2d3f-ad3d-4071-a13f-575a9a4ef753,billing,low,2025-06-17,,
4f7caa22-6234-4c25-8415-319bf4d333ee,050c7e1c-e41e-42df-83cb-7a470cdbece0,onboarding,high,2025-06-18,2025-06-18,3.0
54c2ab2f-ed34-4366-9591-9430542d9a57,0063afeb-be6b-447f-a265-a0249a8b9bd4,onboarding,low,2025-06-19,2025-07-02,5.0
93b26b15-ba23-4846-acf6-db3c62c52391,4c6bb607-6c51-4f9b-9059-ba3367aa3d62,onboarding,low,2025-06-19,2025-06-23,1.0
f8fff0bf-9a6c-4847-9b6c-f6e2b94e6e4c,311f3b2e-2aa2-4738-83a4-5011ddc80e53,feature_request,medium,2025-06-19,2025-06-29,1.0
c89dba05-af2c-4940-8b1d-9020112eb091,b112f104-c104-458c-a269-99b3833f39a3,onboarding,medium,2025-06-20,2025-06-20,4.0
4e2270bd-fc1f-4eb5-98dd-e8ad78600f45,1c8f26b6-e6c6-4a31-a66e-3febde90f7f4,billing,medium,2025-06-20,2025-06-23,3.0
7b2dcf81-9f4d-4548-b193-53459abe5103,7f823e43-9c2c-4936-ae5e-e25e71a7e1f4,technical,medium,2025-06-22,,
0f82c2fa-1a6a-46c1-831c-f648c3be0f10,2c494b5f-2f1f-4714-8474-182447e94d0c,billing,low,2025-06-25,2025-07-04,3.0
a924ae21-e7a5-496e-a698-07d368784249,1aa97f09-ba12-403e-8258-063ff7347728,feature_request,low,2025-06-27,2025-07-04,
a2e680da-ca5d-49b1-a88b-22f4dade009a,eadb2c34-6305-4270-864f-899c035bc101,technical,medium,2025-06-28,2025-07-09,3.0
029fccb5-24e4-46fe-9613-05a3b02dd008,5281aaa0-4633-4dd4-b5f7-fc17829edfa7,feature_request,medium,2025-06-28,2025-07-09,4.0
420bcc19-d955-4057-ab0a-acfa8fb43b9f,1c8f26b6-e6c6-4a31-a66e-3febde90f7f4,feature_request,medium,2025-06-28,,
150434ec-bc87-4e7b-97ae-8b3c21290bb2,2044f51d-97be-475e-a1d8-c81fde3106c0,feature_request,medium,2025-06-28,2025-07-10,4.0
78f1aa0a-5d11-4dde-95c3-70f8a4ff5e3a,aadcff78-edb3-46dc-930b-785e29d3e8e9,onboarding,medium,2025-06-29,2025-07-05,4.0
dae6b616-9f65-4e45-be86-0f77806673e9,30dbf20f-b7ed-4477-bd8f-42a3d8181ff5,billing,low,2025-06-29,2025-07-01,1.0
f32bfda8-2853-4e1b-ae51-66b7d7f8ef4a,39bfe1bc-d894-4773-bae8-4996e2da4be7,onboarding,low,2025-06-30,2025-07-06,1.0
628a9ece-d4d5-4876-9b71-6a13bb4756f1,8c848003-7c58-4400-90b7-df6ebccc57ed,billing,low,2025-06-30,2025-07-04,1.0
4afc85f4-83c7-435c-834c-2a3e7159f3ac,340ecf5f-c7fa-432f-9080-07db3364265f,technical,high,2025-06-30,,
f945eb92-7303-42db-8803-181dff64a7fa,f722db67-651c-40f8-acc6-0bcd7767f247,technical,medium,2025-06-30,,
7ec83e61-0b4f-4550-86a1-0671ca4e0c4f,250432f3-ea2e-4bbe-b62c-58eb34a59b93,feature_request,medium,2025-07-02,2025-07-10,3.0
89bf709d-175b-4e21-aaa6-9ff67799f992,9187a035-a7df-4a81-83a0-7b18f25c09d8,onboarding,medium,2025-07-03,2025-07-16,1.0
fc0c30e8-fa94-44fb-bc7a-8935f5b0f06d,f722db67-651c-40f8-acc6-0bcd7767f247,technical,medium,2025-07-03,,
baeec706-e2d0-419d-8683-d2a3bf1a0ed6,e7f00d7b-4b1c-44f5-ae53-0ea8d098ad17,onboarding,high,2025-07-04,2025-07-09,4.0
513689d8-7105-4394-a70f-81869b599d10,b112f104-c104-458c-a269-99b3833f39a3,feature_request,high,2025-07-04,2025-07-04,4.0
11e19a6a-fa46-4420-a73c-0caa1b966092,5281aaa0-4633-4dd4-b5f7-fc17829edfa7,feature_request,low,2025-07-05,2025-07-05,5.0
89f8677f-28d0-49de-9cc6-f706beb1a409,c096bd9c-02b9-46ed-a64d-1def79af4b13,billing,high,2025-07-06,,
db1c44f5-0d30-4fbe-aaf6-853aa1077bbf,68da9aaa-7b81-4d37-a10e-bd59a5e1bb6e,billing,medium,2025-07-08,2025-07-18,4.0
319715c9-d32a-4fc7-b82f-a2942dfbe9ba,63be34fd-58d7-48e2-90e4-5d0a5168b904,onboarding,low,2025-07-09,2025-07-20,3.0
90194505-7db6-47c2-9200-8c7b2369970f,01efc755-d25b-47c4-8a5f-4dc04bbc5817,technical,medium,2025-07-10,2025-07-24,
f7827252-3c4f-49fe-98f4-a354cfe81bce,bdd93964-2f0a-433c-a660-076dfcf38c61,technical,low,2025-07-11,,
33fb112e-e445-446b-a217-12c63a55ef5f,b1340b04-e486-47db-bfca-23bc80dc877c,onboarding,high,2025-07-11,2025-07-24,3.0
cdc43bf2-ebb5-458a-9b0f-e304f6734e03,2c8a6344-5ab4-434f-8451-27a89db5bec7,feature_request,low,2025-07-11,,
542e9801-a33a-4079-b778-45b96db27221,f50f08f8-70da-47f6-95ff-edaa9f908e42,feature_request,medium,2025-07-11,2025-07-22,
57bd2da1-212d-4639-98f4-db59d99b822d,1edc3682-b54a-485d-93ba-fb01366964f9,technical,low,2025-07-12,2025-07-14,
8eabc91a-9a7a-46f7-8c6f-6182b4b9daaa,890e4aa3-eaa0-4b10-a3ba-908b48079327,onboarding,medium,2025-07-12,2025-07-20,4.0
4c034e92-aad5-4a53-967a-161cfd106546,3e24db56-fcaa-4653-b61e-70c35b122588,feature_request,medium,2025-07-12,2025-07-16,5.0
0ebae804-f6af-4b11-ba2b-d3b656b1c21e,6cd730c9-06b5-4cfd-9517-d3eb890b7d19,technical,low,2025-07-12,,
d7d4032c-247d-4a23-b7f7-f7e4542b7101,b1091b8c-5cd9-4a4f-964c-66d2f9e64005,billing,low,2025-07-13,2025-07-16,
e7fa252d-9444-47fb-9deb-c64d777e98b0,d402f8d9-624d-48eb-906f-fbe4a2f43a0b,onboarding,medium,2025-07-13,2025-07-21,3.0
b971de51-6bbe-4eb6-9376-9ef9ae283917,050c7e1c-e41e-42df-83cb-7a470cdbece0,onboarding,high,2025-07-13,,
bea74b6a-58c6-485e-9171-94d54cf4368d,afad30fe-1734-41bf-8a57-5a3ee7a1652d,onboarding,low,2025-07-13,2025-07-15,1.0
daebd6a6-78c9-4d8e-b169-ae0b20c020d7,e7f00d7b-4b1c-44f5-ae53-0ea8d098ad17,onboarding,medium,2025-07-13,2025-07-25,2.0
41584db7-8189-4221-b478-474a3aaca5b9,f48e6be2-c0b5-4bf3-bb77-785d11625095,technical,medium,2025-07-13,,
ffd1b283-cdcc-4c4b-8758-a63bd7a2ccef,68da9aaa-7b81-4d37-a10e-bd59a5e1bb6e,onboarding,medium,2025-07-14,2025-07-21,
476cc8e4-5c14-4f0a-8fc7-2f5457c22c70,925c4009-676d-48ff-99b4-359c7f2b0375,feature_request,high,2025-07-15,2025-07-15,1.0
84213148-c2c8-4c93-8bb3-476ca34b1860,0fea2af9-b0e6-416a-b508-b632906b9ea5,billing,low,2025-07-16,2025-07-22,
cfd5cb72-8907-4d38-84c2-ba50a6d96f6b,e18f5c48-0aec-4548-b724-047b7d2266f5,onboarding,high,2025-07-16,,
a7ab2edb-944d-4b1b-9046-60e364e74ea0,f722db67-651c-40f8-acc6-0bcd7767f247,feature_request,high,2025-07-17,2025-07-19,2.0
61f94cf6-ab31-4abd-aced-db735fc28b10,d0359533-e69d-4491-be40-a89d3693c066,feature_request,low,2025-07-18,2025-07-30,
ba2b9ff6-9e40-4e18-bf67-efe0b4d6673e,14f63ec2-6408-466a-8ce3-66b4d7b6079f,feature_request,low,2025-07-18,,
8f38615a-b143-4877-aec0-6ade53cc83b9,b28b2d3f-ad3d-4071-a13f-575a9a4ef753,billing,low,2025-07-18,2025-08-01,
595983c9-bbf8-46c6-81e5-2e0936fbb342,0ac36a9f-fc75-4ee8-9908-dc7555296856,billing,low,2025-07-19,2025-07-20,3.0
74389362-b50d-472c-9357-78fb919f0abf,d277e5e1-70e2-4b34-9f3c-465405569f87,billing,low,2025-07-20,2025-07-28,2.0
8ed1b743-8744-4911-bbfa-1fa9635cbd35,050c7e1c-e41e-42df-83cb-7a470cdbece0,technical,low,2025-07-20,2025-08-02,3.0
c09c3056-952c-4b74-959c-2a8c1bcbd0a0,9dfd38d0-666d-46cf-a19d-7c451c75498d,technical,high,2025-07-21,,
18e18d3e-9a0c-4152-be8a-096e03593166,afad30fe-1734-41bf-8a57-5a3ee7a1652d,onboarding,low,2025-07-22,2025-07-26,2.0
fd808a7b-a436-4e1a-885a-95d9c45b2254,cf079396-119a-42d4-821a-279012506870,feature_request,high,2025-07-22,2025-08-03,3.0
34943d05-21f8-4102-ac7c-7f6f13b4f233,7ddc1c3a-42e1-4fcd-9c93-d51f1700bf7f,billing,medium,2025-07-23,,
112d88e9-f4cd-4cd1-92d0-d4c871cb1da6,8c5d6b32-8221-448a-aec9-f2ce52b89ef2,technical,medium,2025-07-23,2025-08-04,1.0
fe72aa8d-e5ad-4393-8833-1d068d9631a6,f50f08f8-70da-47f6-95ff-edaa9f908e42,onboarding,low,2025-07-23,2025-07-29,
1bc434e2-a4d7-4201-91e5-85dbcd7e4e60,afad30fe-1734-41bf-8a57-5a3ee7a1652d,billing,low,2025-07-23,2025-07-31,4.0
7f31cded-6e1e-4ed0-bb0d-14539a6e50f8,7ddc1c3a-42e1-4fcd-9c93-d51f1700bf7f,onboarding,medium,2025-07-24,2025-08-02,2.0
8532a727-4d00-4033-8122-bdffb224002c,aad58934-908f-4d28-81f4-32d4878f1223,feature_request,medium,2025-07-25,2025-07-27,
a15c7e04-6dbf-4703-95c0-91a6bbbbd357,979f9869-e86b-49f8-8dfa-c4b1c4cb307c,feature_request,medium,2025-07-26,2025-07-30,5.0
348504cd-aed6-4b9d-9e6e-4205215d9a9c,c129e4fe-5eb6-434c-a1c2-39a17e10ae98,technical,medium,2025-07-27,2025-07-31,
99bc33e6-c6f6-4b40-80ba-1dd99b86c37a,e7f00d7b-4b1c-44f5-ae53-0ea8d098ad17,feature_request,low,2025-07-27,2025-08-06,5.0
1c7a9741-fa36-49d0-a40b-ddcdf7fc063e,9fc66873-74b3-4060-bdf7-eea062a7591a,feature_request,low,2025-07-27,,
6c37036e-3f3a-48f3-96e5-2057403656a0,adbba2da-3864-4c28-ab5d-236e9af00c8c,feature_request,low,2025-07-27,,
299399da-fa6d-4c75-880c-2c6c8133e711,e3032fad-edee-4469-b0ea-ac569376239b,onboarding,low,2025-07-29,2025-08-06,4.0
ea7bbf25-4921-4668-8d54-cc6cf4636e98,3c249534-38bb-4605-b380-89db5454eb79,onboarding,low,2025-07-30,,
97ff6aa9-58fa-41e9-906b-424931a49cdc,290c1243-27d5-4ac0-a82c-e5958234d18b,onboarding,high,2025-07-31,2025-07-31,5.0
297954e9-df92-4aac-a27f-0564888c95a3,c4ffaccf-dbc5-491a-a876-82c96d13cf64,onboarding,low,2025-07-31,2025-08-05,
7297aedb-47ed-43d6-a7d3-3d18c770e1ac,8dca7ec9-271c-44e9-8873-6381114edecb,technical,low,2025-08-01,,
fa0174c7-083e-4045-86f2-97f4d722e719,a9fe1075-7f77-41ec-a354-5342cc14292f,feature_request,medium,2025-08-05,2025-08-18,
b3d21bfc-00c5-46dd-9e72-af1a781d44b0,f82611b4-928d-4970-80ec-140591f49b48,technical,low,2025-08-06,,
29b3176d-b3b9-46f5-9b0b-2224961bad28,ae4047ed-04b2-4c81-bc7a-2756ab03ccec,feature_request,medium,2025-08-06,2025-08-14,5.0
24a138dc-eb09-47ed-b5a3-27951e77837e,1aa97f09-ba12-403e-8258-063ff7347728,feature_request,medium,2025-08-06,,
1cad52a9-906d-4cab-b02f-428f66d69386,9ea08969-179a-4896-ae51-621ca8f34d63,onboarding,medium,2025-08-06,2025-08-07,2.0
f4c88d15-487d-4094-b03e-39ea9acdc798,a3acde22-d9a7-410a-82bb-088802270e41,billing,high,2025-08-07,2025-08-13,2.0
02ba8b63-b017-4947-a511-d7b4c7e25ffe,21aac536-049a-43a3-9f83-af7e0be0969d,feature_request,low,2025-08-07,2025-08-09,4.0
7cf20cc5-69d7-403d-8b14-ae80dbcd6501,15dc55e8-2801-4233-a924-630b768d5108,onboarding,medium,2025-08-08,2025-08-12,
f8dc9fc6-498c-4f8f-8e36-9c1f83f46589,6b95e314-4f02-4be3-922b-29efc6b2c00b,onboarding,medium,2025-08-08,2025-08-14,
f9ba1904-e3e7-4780-94c7-dc6868c64845,9ba831a1-fdc5-4fd3-8efa-1cf8f6293ea7,billing,low,2025-08-09,,
0dcf8ccc-2650-4e09-a637-13c8190987bc,c1879099-86b7-4430-9a40-98155ebab19f,technical,medium,2025-08-10,2025-08-10,3.0
62d5eb2a-a689-4968-a3e3-c91411509cfb,9ea08969-179a-4896-ae51-621ca8f34d63,billing,low,2025-08-10,2025-08-15,
961346c2-24c7-42f3-a03a-518a4e388d96,714681dd-135f-41b2-abf0-730d7aa4cadc,technical,low,2025-08-10,2025-08-24,
baf651ad-67c6-4f9c-9643-53b5657105da,de443543-cb5a-43de-ab26-7873a7625f8d,onboarding,low,2025-08-11,2025-08-23,
d2cc10d2-b88c-42a9-8118-146ead5ad93b,64381588-f029-400e-a4e4-54a137a62266,technical,low,2025-08-11,2025-08-11,2.0
2d41595a-16c5-4972-bb86-b38a342c5525,c4ffaccf-dbc5-491a-a876-82c96d13cf64,feature_request,low,2025-08-11,2025-08-23,2.0
6e56c8a7-afbd-460e-ac15-5dd55f268479,9ea08969-179a-4896-ae51-621ca8f34d63,billing,medium,2025-08-12,2025-08-18,4.0
12bb263f-a9bf-4ef7-821f-3a7855a3d28f,b5813566-a7b6-48e3-a82f-1c4c48b80a41,feature_request,low,2025-08-12,2025-08-18,
f63ace20-3392-4e49-92fa-beac3a171fe2,dbee696a-1f59-44bc-bef5-30d62e5af63d,feature_request,medium,2025-08-13,,
3b65cff9-87e6-4df5-9744-4ddb90cf7568,e1e5efbf-48c4-42ef-a175-fa4fec0fd94f,onboarding,high,2025-08-14,2025-08-19,2.0
f6198257-b2ad-4946-a4c1-f3df60e55312,01efc755-d25b-47c4-8a5f-4dc04bbc5817,technical,medium,2025-08-15,,
1520f49e-49ea-480e-a051-3ecef6b1af42,ae4047ed-04b2-4c81-bc7a-2756ab03ccec,billing,low,2025-08-16,2025-08-21,
d4c761f3-ecd7-43ac-93ff-e6a8f296325b,f82611b4-928d-4970-80ec-140591f49b48,onboarding,low,2025-08-17,2025-08-22,1.0
cbb1188c-6d64-4f88-84a9-bde8ee030a85,15a039af-737a-4be6-9f65-998804864c33,billing,medium,2025-08-18,2025-08-26,5.0
8a0658b2-a7d0-429f-b41f-226a25129660,c1ee9d95-3de5-406d-89c3-0ee3db4f2308,billing,low,2025-08-20,2025-08-28,1.0
1c7dbcc5-46a7-4019-9886-e18c201e29de,90275646-59bf-435d-9a94-d60f58d2415b,onboarding,low,2025-08-20,2025-08-30,5.0
cb7d3b6b-2717-4d36-be79-d35cca47f7ae,3c097cd2-6e24-4476-bc84-b2c898ebede8,onboarding,medium,2025-08-21,2025-09-01,4.0
e0486223-e867-4f71-9ed2-8c72b228b4de,5281aaa0-4633-4dd4-b5f7-fc17829edfa7,feature_request,low,2025-08-22,2025-08-29,5.0
a677427c-05a7-4eee-9b25-8a1b22b4ee4e,b5813566-a7b6-48e3-a82f-1c4c48b80a41,onboarding,low,2025-08-22,2025-09-02,3.0
e8a2776a-0736-4196-812f-79dd4d40a89d,714681dd-135f-41b2-abf0-730d7aa4cadc,technical,high,2025-08-25,2025-09-05,2.0
ff97493b-bd9b-40b4-8820-21f0b0a8c214,13761516-3d20-41c9-b05c-97ef683cfe8b,feature_request,low,2025-08-25,2025-08-26,
00d0605d-aa40-4514-9e35-7f7bc527f97b,dd89231b-5925-4880-b35e-0e6627650b13,onboarding,medium,2025-08-27,2025-08-29,1.0
8a131e63-5f38-464a-a6dc-50031fcc9f8b,268a3293-2ce2-4777-9f45-33832d58f523,technical,medium,2025-08-27,2025-09-03,5.0
59e43a1c-3ee6-45cf-a8bb-1eeb49b9043c,9ea08969-179a-4896-ae51-621ca8f34d63,technical,medium,2025-08-27,2025-09-10,4.0
d18a6984-f99a-4c08-9648-8bf075dbdeb4,30240e7d-9a1d-4004-b593-de5812393033,onboarding,low,2025-08-27,2025-09-03,3.0
5c2343c8-1cb9-4b53-8369-27b5475f5298,1398b3e5-daf3-48cf-9b65-b06fb16391f4,billing,medium,2025-08-28,2025-09-11,5.0
8d98269a-1d35-49aa-a978-8543f049c415,aaf2d81e-5a57-49ee-96ca-5dbcbe3ed326,technical,high,2025-08-28,2025-09-09,5.0
c34ceb1d-4a94-446b-b927-2b4bb7228996,4812c71a-14a3-4cd3-9aaa-50661039f627,onboarding,high,2025-08-28,2025-08-29,4.0
006853fc-6ba4-4acd-a06a-90ac1a09dd6e,e1e5efbf-48c4-42ef-a175-fa4fec0fd94f,billing,low,2025-08-28,2025-08-31,2.0
8ad31739-9427-498b-88d5-56f09d70fe1e,b3f94903-b41b-4319-a56b-73871129bdac,feature_request,low,2025-08-29,,
3c551e57-2b79-428c-9449-079d1d5d6718,98b520f4-4ebf-48ca-a94f-3ce143feaf56,onboarding,medium,2025-08-30,2025-09-10,3.0
673156dd-16ee-4c28-9287-8bfcabe6a840,f722db67-651c-40f8-acc6-0bcd7767f247,feature_request,low,2025-08-30,2025-09-13,
0a01710b-d337-4d6c-8e90-a3c17e831a94,30240e7d-9a1d-4004-b593-de5812393033,feature_request,high,2025-08-30,2025-08-31,4.0
00c5e3e9-ec43-405e-84c4-ccf63b95355d,adbba2da-3864-4c28-ab5d-236e9af00c8c,onboarding,high,2025-08-31,,
96d15310-bfe0-470a-9008-2f72cd2f43b9,6b95e314-4f02-4be3-922b-29efc6b2c00b,onboarding,medium,2025-08-31,2025-09-01,
811ce4e0-26d9-4014-8946-e9c42d763bcf,1bb1eb5a-c03c-48c9-af07-e256e14081db,billing,low,2025-08-31,,
3bde146e-1bbc-4709-afb0-3f7625ccadd3,dd89231b-5925-4880-b35e-0e6627650b13,technical,high,2025-09-01,2025-09-08,1.0
24c0b3c2-fed3-46f1-989e-8ed1d88ad5fb,f722db67-651c-40f8-acc6-0bcd7767f247,onboarding,low,2025-09-02,2025-09-11,4.0
ae7cc5ae-30e0-42a8-910e-384ff360be4b,0a002028-684b-4d72-b345-f0a001179006,onboarding,low,2025-09-02,,
58fa3b94-5f57-4091-83c3-adbc1694bfd4,250432f3-ea2e-4bbe-b62c-58eb34a59b93,technical,low,2025-09-03,2025-09-16,
bbd3fdfc-db88-4bfa-82d8-c2c68cc1e949,dd89231b-5925-4880-b35e-0e6627650b13,onboarding,medium,2025-09-04,2025-09-11,3.0
43f03056-0b25-4358-af83-46c48fde6074,505abd4a-ad6e-4ea8-953b-d9d680e7a25c,technical,medium,2025-09-05,2025-09-12,4.0
1bba8960-19d1-4ee2-9a0a-b1e77688e43f,f722db67-651c-40f8-acc6-0bcd7767f247,onboarding,medium,2025-09-05,,
e00f60a5-5987-4f10-80dc-be118daec987,ad92743b-a996-4ab2-9283-e7bfdbdb5f72,feature_request,medium,2025-09-06,2025-09-09,1.0
10819d12-e8e6-431f-8611-120b74ad3349,102a06ba-fb78-415b-b56e-705af395b2ca,onboarding,low,2025-09-06,2025-09-06,
cfb4d393-e103-48fb-90a4-649ae2a2bef2,cf079396-119a-42d4-821a-279012506870,billing,medium,2025-09-06,2025-09-07,
3689a88e-bdae-4f8d-95bc-ae449c9c1ae9,b1340b04-e486-47db-bfca-23bc80dc877c,onboarding,low,2025-09-06,,
3c31e722-3ba0-4662-9461-8a38334969f1,43b3877a-ee84-43d6-902d-96f1998a7f7e,billing,low,2025-09-06,2025-09-15,
deeaa168-218a-47b4-87ff-efd986d02fa5,9baa88a9-7ad9-440f-83f3-e8f7dbbe1ec1,onboarding,high,2025-09-07,2025-09-07,
3339f66c-6677-418a-8441-295c29c3719d,1ecdc139-014d-427f-b913-394218a9d787,billing,high,2025-09-08,2025-09-21,3.0
81f0aa6f-3d6a-48e6-9dbd-b98f5d0716b2,6e33cd52-b668-4d79-833f-da1b285f09f9,billing,low,2025-09-09,,
