alert_id,account_id,alert_type,severity,triggered_at,acknowledged_at,resolved_at,resolved
6719407f-7627-4359-b5b2-ad41bb4889b4,4c6bb607-6c51-4f9b-9059-ba3367aa3d62,policy_violation,high,2026-05-08,,,0
19ac4558-8760-4d20-8430-f4c2cc7f4ea5,e7c6d579-752d-46d4-903e-f021d0c925f8,anomalous_behavior,low,2026-05-08,2026-05-08,2026-05-09,1
faad57d2-114f-4c2b-93e9-ddb5c8ab6c17,d9d9ad44-e735-42a5-889a-991f243b364a,unauthorized_access,low,2026-05-08,2026-05-11,2026-05-18,1
1899e34e-d8a9-4f5e-9522-40dca379a2c1,6e33cd52-b668-4d79-833f-da1b285f09f9,policy_violation,low,2026-05-08,2026-05-09,2026-05-13,1
43ab114d-ebfe-4d61-9360-2d7f29b9a5c4,d5fbb215-9d3c-468d-a417-d8f5e71438d6,malware_detected,medium,2026-05-08,2026-05-08,,0
a38a1bed-0a06-43c4-abc4-1bc17d759379,40d4f7e6-03eb-43d6-9670-4a2f93caef0b,anomalous_behavior,medium,2026-05-08,2026-05-10,2026-05-11,1
7343b4c4-f089-4a54-816c-9c219783589b,ae5e63be-df98-4ed4-baf7-6931116c9f27,malware_detected,high,2026-05-08,2026-05-11,2026-05-16,1
ebd61505-79d8-4e47-b454-2a94800d12da,256848b6-e347-49a6-aee7-170a34781e8c,malware_detected,high,2026-05-09,,,0
0db822b5-eb57-4c3f-80b6-826385e14c23,baf6edd5-9de4-4577-b940-cda314f9c38c,anomalous_behavior,medium,2026-05-09,2026-05-09,2026-05-16,1
c1766b3f-469e-4c1f-af51-46dd7d455538,bcb3b4f0-00ee-425e-a3c2-59e1b5fb1dd6,malware_detected,medium,2026-05-09,2026-05-10,2026-05-14,1
d10bcf8e-62a5-4edf-82ea-6e9701709d23,c95ef7e8-75db-4fb2-83de-33644066542f,anomalous_behavior,low,2026-05-09,,,0
a55b2476-449b-4a88-9d46-b1ffc019b228,182ef2a9-fd6d-40c5-a15f-07cf6a700443,unauthorized_access,medium,2026-05-09,2026-05-12,,0
0cd9ead9-32b3-403c-9211-76a607466e8a,44807378-7f63-4c82-8184-580fe0a6f166,anomalous_behavior,critical,2026-05-09,2026-05-11,,0
d389df89-9755-4065-954e-4759a1093a2c,e7c6d579-752d-46d4-903e-f021d0c925f8,unauthorized_access,medium,2026-05-09,,,0
eb229f0c-d806-45f4-899b-4336313a5693,c97a0c52-7f87-4397-a788-08c900584141,unauthorized_access,low,2026-05-09,2026-05-10,2026-05-15,1
e3dff330-9f31-4b6d-8eb6-2af87eefca3a,c09b7174-54e5-46f1-b7e9-21efe5149637,anomalous_behavior,low,2026-05-09,,,0
28e83fe3-ce89-4eea-b632-953e96cb02a3,8dd695a3-adf0-49af-a8d4-a1c12bd74354,anomalous_behavior,medium,2026-05-10,,,0
2db4268d-118b-4dc6-bb3a-9a2835459c36,410a4257-9d0b-4784-9195-a8e14b6a5bde,malware_detected,medium,2026-05-10,,,0
1c4a718e-02e2-4e10-8e10-86080c4e1443,902c3e0e-9759-46eb-b34d-21abc35dabce,unauthorized_access,low,2026-05-10,,,0
0492f2cf-b4ff-4547-851c-64410e91c1d5,cf488a33-74fd-4758-a1cf-a6bff81bba77,anomalous_behavior,low,2026-05-10,,,0
ed8d2223-b26b-42ff-ac14-b43169499a8c,9c98c791-0f2c-4e79-acaa-c978f872c833,malware_detected,low,2026-05-10,,,0
335e9e55-2844-4f1e-9beb-b702b1ca4c74,e18f5c48-0aec-4548-b724-047b7d2266f5,policy_violation,medium,2026-05-10,2026-05-11,,0
cc1224ee-170c-475e-9685-4fbe52f3f6d8,5281aaa0-4633-4dd4-b5f7-fc17829edfa7,malware_detected,low,2026-05-10,2026-05-13,2026-05-16,1
6e53bb97-de7b-4f6a-8558-759c5c5f5156,63be34fd-58d7-48e2-90e4-5d0a5168b904,anomalous_behavior,low,2026-05-10,2026-05-10,,0
6d7b7d72-c541-46b0-9aab-1cea0a76f862,8d415a47-01fa-490e-ad9c-9444007f6bc8,malware_detected,high,2026-05-11,2026-05-14,2026-05-18,1
5490cb16-473c-48de-809b-6ec9d111a312,1d0dc2e9-76af-4e73-be99-4c8ae1e410e9,anomalous_behavior,medium,2026-05-11,2026-05-13,2026-05-14,1
10039cee-c682-4e7f-ab4c-4e7b2aa7d5b3,15c0e07b-9153-4215-b2f0-9799189752e2,malware_detected,medium,2026-05-11,2026-05-11,,0
74b15808-d2a0-4718-897e-ba96074f00f8,0e3e8654-fd66-44f1-a392-0ec66204b068,policy_violation,high,2026-05-11,2026-05-11,,0
132ccce7-702c-4885-a85b-6b19d9d0bc02,dc668a03-65c6-492e-9f42-7ca477ff1f00,anomalous_behavior,high,2026-05-11,2026-05-12,2026-05-15,1
8ad44cfe-f377-4f60-9321-f35573650455,cbed73f2-652e-413b-9a26-62767bb7c2b2,anomalous_behavior,medium,2026-05-11,2026-05-13,2026-05-13,1
d91858ee-7eda-47c1-8989-2c35ff3d0509,63be34fd-58d7-48e2-90e4-5d0a5168b904,policy_violation,high,2026-05-11,2026-05-13,2026-05-16,1
6dbf4652-de14-4923-be49-306c1fd05483,40f46068-e542-41bc-b348-5c4ff41151ca,policy_violation,low,2026-05-11,,,0
73f347ad-de96-4880-99ba-70814edc0834,8dd695a3-adf0-49af-a8d4-a1c12bd74354,anomalous_behavior,medium,2026-05-11,2026-05-11,2026-05-16,1
5ebdd8b7-991c-4aec-81c4-26de11bb01a8,afad30fe-1734-41bf-8a57-5a3ee7a1652d,malware_detected,low,2026-05-12,2026-05-12,,0
25f36011-ec5b-41dd-b2c9-44f1659550f1,40d4f7e6-03eb-43d6-9670-4a2f93caef0b,unauthorized_access,medium,2026-05-12,2026-05-12,,0
32a8cd70-4272-4522-9d48-c03e10e0a572,c1879099-86b7-4430-9a40-98155ebab19f,malware_detected,medium,2026-05-12,,,0
2b9eecc2-b8be-402b-a118-1ac7004f6078,ee609c0b-504f-4425-879a-0b2ec3d84f97,anomalous_behavior,medium,2026-05-12,2026-05-13,,0
e95804fd-e643-4c8c-9b88-04866b67f81c,dc668a03-65c6-492e-9f42-7ca477ff1f00,unauthorized_access,high,2026-05-12,2026-05-15,2026-05-19,1
3caffe53-94cc-444c-adc5-5e0ef9f89a11,3e24db56-fcaa-4653-b61e-70c35b122588,unauthorized_access,low,2026-05-12,,,0
7c5d2a36-d12c-43be-8dae-53113ae452be,b1340b04-e486-47db-bfca-23bc80dc877c,anomalous_behavior,low,2026-05-12,,,0
5992449a-106b-4892-8b2c-adaaa5bb56b2,14f63ec2-6408-466a-8ce3-66b4d7b6079f,malware_detected,low,2026-05-12,,,0
b46e47d9-558a-4425-a5a9-f79a8e0a6bfd,37538820-f5f1-46ff-aa7d-33e9b3df2f13,malware_detected,critical,2026-05-12,2026-05-13,2026-05-16,1
7f4cecad-a2c1-4ced-b833-b51343d38300,40f46068-e542-41bc-b348-5c4ff41151ca,policy_violation,medium,2026-05-12,2026-05-13,,0
c00a023c-03aa-4111-a3eb-c3698d90140c,260a5f80-d16a-480b-b461-597f5e9de781,anomalous_behavior,high,2026-05-12,2026-05-13,2026-05-14,1
f4b77fc7-255a-4b79-bdb6-08a45250a9d8,3126f709-b0fa-4fed-9759-01f4ae90a75e,unauthorized_access,medium,2026-05-13,,,0
3ec1ccb4-b474-45e2-83db-61f768edad02,7ddc1c3a-42e1-4fcd-9c93-d51f1700bf7f,malware_detected,low,2026-05-13,2026-05-14,2026-05-17,1
28f72301-9b28-4ec4-b66c-fbd2e73d40a5,8742c9dc-2cab-4fdc-a41f-98b6bb35ba22,malware_detected,low,2026-05-13,,,0
1aadd7bd-c331-4a1d-a78a-119c3c604965,545dfd60-c372-4800-a17a-ab32f965ee2c,anomalous_behavior,low,2026-05-13,2026-05-15,2026-05-17,1
7890659a-97cf-405c-9301-69e3da7ceb75,3e24db56-fcaa-4653-b61e-70c35b122588,unauthorized_access,low,2026-05-13,,,0
ebb2daf6-9d85-4077-9a1e-973e16297d17,1b306632-26f7-41c7-8a08-0813259f4903,unauthorized_access,low,2026-05-13,,,0
525c93e7-56fe-4aaf-bee5-e9b384fa9195,c32e6d33-9719-4128-bf0a-00ac29f6885f,anomalous_behavior,medium,2026-05-13,,,0
e561ff77-3493-452f-9620-77267f0c0329,b1340b04-e486-47db-bfca-23bc80dc877c,anomalous_behavior,medium,2026-05-13,2026-05-15,,0
1996a10b-f7c7-4c2c-85bc-8f7ce9ca08e9,80dd4c64-3f69-4235-a3c9-720b1600ec8a,unauthorized_access,low,2026-05-13,,,0
40e4d5dc-2bd2-40f9-a566-0fd13c247fa8,c95ef7e8-75db-4fb2-83de-33644066542f,malware_detected,high,2026-05-14,,,0
77db18aa-0d46-472a-8124-2687165e66bd,0e3e8654-fd66-44f1-a392-0ec66204b068,policy_violation,low,2026-05-14,2026-05-14,2026-05-20,1
6a17c686-d080-4167-ac99-9ecc1204670c,0ef682d4-0c01-4c26-a65b-17ffea5e3198,policy_violation,low,2026-05-14,2026-05-14,,0
493a788c-d671-4f50-a9c3-9524b51b78aa,8742c9dc-2cab-4fdc-a41f-98b6bb35ba22,anomalous_behavior,high,2026-05-14,2026-05-14,2026-05-18,1
d0e863d6-1da5-44b6-b566-6c2489e9694a,7f823e43-9c2c-4936-ae5e-e25e71a7e1f4,unauthorized_access,high,2026-05-14,2026-05-16,2026-05-19,1
12d6aa15-3d43-4c5d-b5a9-8d8051d1b3be,1aa97f09-ba12-403e-8258-063ff7347728,anomalous_behavior,medium,2026-05-14,2026-05-14,,0
c51569ee-6234-4b88-a71a-d48fc41b6a42,ae87da69-9645-4a05-96fb-5f43b280b1e0,malware_detected,medium,2026-05-14,,,0
480550a4-225b-4bbb-a70c-020a7c2597b4,f5204496-4e70-4fd2-951d-3f05e3567181,malware_detected,medium,2026-05-14,2026-05-16,2026-05-16,1
657535d4-d459-4097-a174-6e646ac224b2,f7ad7441-4a2a-4199-8b29-654fcd414b1c,policy_violation,high,2026-05-14,2026-05-16,,0
a68a19e1-6a98-4159-bb9a-e8041935a54f,24a574be-86aa-45eb-9586-9bc837d2879d,unauthorized_access,high,2026-05-15,2026-05-18,2026-05-19,1
a3303d1b-2a9d-446f-bcb4-e9cf0642993d,0c91fcfe-7985-4814-8cf6-e6bf72ff04bf,policy_violation,low,2026-05-15,2026-05-18,2026-05-25,1
969a646e-c4f2-4e15-a5a6-46e8bf5df109,90f68efc-c457-4001-9e01-2f64f599cb54,unauthorized_access,medium,2026-05-15,2026-05-16,2026-05-17,1
f7254618-599b-46fc-a2b2-b83af3203a37,0c91fcfe-7985-4814-8cf6-e6bf72ff04bf,anomalous_behavior,low,2026-05-15,2026-05-17,2026-05-20,1
2b0a83f6-c9d6-483d-863f-86bfb75b4bd1,9f699b98-e5d3-44f7-9c17-48cd9da60a1a,unauthorized_access,medium,2026-05-15,,,0
6926b93f-7075-4ea2-9d8f-d2dd3c351bb1,01efc755-d25b-47c4-8a5f-4dc04bbc5817,malware_detected,medium,2026-05-15,,,0
d2b8a5b4-aeb7-4f04-a355-9ea8c3d1d349,1bb1eb5a-c03c-48c9-af07-e256e14081db,unauthorized_access,medium,2026-05-15,,,0
4b389048-adaa-4802-af9a-ea118edbb308,1e94ec5c-e97d-4f73-a72b-77c7c7579a30,malware_detected,high,2026-05-15,2026-05-15,2026-05-16,1
01907c01-cd07-42e5-a6ef-a80622bc489c,4f5b2edc-5b24-4fa4-81fe-85e7ab7bbcb0,malware_detected,high,2026-05-15,,,0
ead48b6b-6dfd-46c5-85db-cd03042804c0,e18f5c48-0aec-4548-b724-047b7d2266f5,unauthorized_access,medium,2026-05-15,2026-05-15,2026-05-16,1
614b3c86-51d2-4a84-852d-74cd21ebfc06,6b95e314-4f02-4be3-922b-29efc6b2c00b,malware_detected,medium,2026-05-15,2026-05-17,2026-05-19,1
a1fe86c8-cf09-4c43-ab15-c70c348ca135,ac19d426-24c4-43fc-81f5-702d8d5014fc,malware_detected,high,2026-05-15,2026-05-15,2026-05-16,1
3178f4a5-5f8b-47d3-a559-624444c519bb,9618d903-1681-49dd-a475-34a2c8ca26bf,anomalous_behavior,medium,2026-05-16,2026-05-17,,0
1f8b685b-498a-444f-8f1e-21009d167bd9,bd4516bc-b78d-492d-8043-df57711831d6,anomalous_behavior,high,2026-05-16,2026-05-16,,0
c405176b-bf55-4b13-a9a7-781cf44754f0,d402f8d9-624d-48eb-906f-fbe4a2f43a0b,anomalous_behavior,low,2026-05-16,2026-05-19,2026-05-21,1
113c483a-aa8f-4462-9c3b-3fd130d6ad29,f50458d7-f9d4-46eb-b6bd-401f8d7b77d7,malware_detected,medium,2026-05-16,,,0
ecdfe9aa-3030-4833-ad00-d0f65a7b3464,0c91fcfe-7985-4814-8cf6-e6bf72ff04bf,policy_violation,high,2026-05-17,2026-05-19,,0
03599663-5b59-449b-82bd-4009c0e7c76e,d4c2b708-3781-43bf-b9a5-4daae2525235,anomalous_behavior,medium,2026-05-17,2026-05-19,2026-05-24,1
d9690cac-e831-492c-a5ba-a5a33d192eb2,3126f709-b0fa-4fed-9759-01f4ae90a75e,policy_violation,high,2026-05-17,2026-05-20,,0
ad65383c-8fac-426a-8360-a55fb3b018fd,39bfe1bc-d894-4773-bae8-4996e2da4be7,anomalous_behavior,medium,2026-05-17,2026-05-17,2026-05-19,1
1c614e52-7465-47d3-8904-141266518d08,22b04939-874a-4af6-b04b-abd404206840,unauthorized_access,low,2026-05-17,2026-05-20,,0
51bf5cf9-c002-44c0-a1b4-a194cdad86bc,0c91fcfe-7985-4814-8cf6-e6bf72ff04bf,policy_violation,medium,2026-05-17,2026-05-19,2026-05-23,1
df40ff09-02d8-4ec6-8f8b-368731775600,b1340b04-e486-47db-bfca-23bc80dc877c,policy_violation,high,2026-05-17,,,0
00219382-6a73-4096-91ae-69e16d3d4291,0c91fcfe-7985-4814-8cf6-e6bf72ff04bf,unauthorized_access,low,2026-05-17,2026-05-19,,0
272101b0-165d-4ff7-bf0a-17e3a3706711,9f699b98-e5d3-44f7-9c17-48cd9da60a1a,anomalous_behavior,low,2026-05-17,,,0
fc2bc3db-7af8-4ddf-9816-712400d81908,ae87da69-9645-4a05-96fb-5f43b280b1e0,malware_detected,medium,2026-05-17,2026-05-17,,0
8fcdcc6a-418e-425b-bef1-e11a81c87115,14f63ec2-6408-466a-8ce3-66b4d7b6079f,malware_detected,low,2026-05-17,,,0
d5a191b0-7209-479c-b2df-c36af05647d8,7b34b487-a965-48a8-a34d-d32597ee43a7,policy_violation,low,2026-05-17,,,0
4a8d738b-10eb-4449-b433-daa48725b7f7,1ecdc139-014d-427f-b913-394218a9d787,policy_violation,high,2026-05-17,,,0
0c933888-9f56-407c-a70b-b2c4b7cb8fc2,2112bb42-e796-494a-8456-7813131748d4,unauthorized_access,low,2026-05-17,,,0
a02c752d-83a1-4c81-8e55-df5ba9eba5ed,f450a9b0-66d0-4f94-9b14-c452e078bb18,anomalous_behavior,low,2026-05-17,2026-05-19,,0
78aedff9-0a9f-437b-89fe-a1e7ce390d93,1ecdc139-014d-427f-b913-394218a9d787,unauthorized_access,low,2026-05-18,,,0
7f016708-ef2d-450c-b563-0211dfbbd199,304a8f60-4f21-498f-8e78-7e9ceb69e7bc,malware_detected,medium,2026-05-18,,,0
de556a9f-d6d5-4d19-8510-fc3407ab2b90,ae5e63be-df98-4ed4-baf7-6931116c9f27,anomalous_behavior,low,2026-05-18,2026-05-19,2026-05-20,1
4bdd2231-d9ec-4845-bda8-733f3d7535b0,c09b7174-54e5-46f1-b7e9-21efe5149637,policy_violation,medium,2026-05-18,2026-05-18,2026-05-23,1
f45dbbe6-5f64-4350-bddd-afaefb48eb70,df2e644a-be80-4466-a2e5-69981dcc98d8,unauthorized_access,medium,2026-05-18,2026-05-18,2026-05-18,1
8652e1c3-48f1-41f5-8fcf-6fffada74de8,0ef682d4-0c01-4c26-a65b-17ffea5e3198,anomalous_behavior,low,2026-05-18,,,0
8308aa54-e2d7-4a69-9407-3e98493520a9,902c3e0e-9759-46eb-b34d-21abc35dabce,anomalous_behavior,medium,2026-05-18,,,0
f15a907f-91bd-47f7-b43d-f240f080797c,bd4516bc-b78d-492d-8043-df57711831d6,unauthorized_access,high,2026-05-18,2026-05-19,2026-05-24,1
319c772f-ca37-4c4b-b9aa-412b21b1e14f,7f823e43-9c2c-4936-ae5e-e25e71a7e1f4,policy_violation,medium,2026-05-18,,,0
54595ef3-a62c-48cd-997e-5bbdccfadb92,8c5d6b32-8221-448a-aec9-f2ce52b89ef2,anomalous_behavior,low,2026-05-19,,,0
2f56dac6-2a8d-4d0a-9d14-94c98e8f93ca,0c91fcfe-7985-4814-8cf6-e6bf72ff04bf,anomalous_behavior,medium,2026-05-19,2026-05-19,,0
a7af47a3-39d1-4186-8cda-031443e6620e,b9ff2b56-0735-44df-b7bc-296ee86ce146,anomalous_behavior,low,2026-05-19,2026-05-21,2026-05-28,1
bdf03380-8365-40bf-a49a-749994a54733,21aac536-049a-43a3-9f83-af7e0be0969d,unauthorized_access,low,2026-05-19,2026-05-21,2026-05-26,1
c19946b8-9b89-4f05-959c-58c12e4b10a9,14f63ec2-6408-466a-8ce3-66b4d7b6079f,policy_violation,medium,2026-05-19,2026-05-20,2026-05-23,1
225d3eb9-b91e-4e87-a85a-aa4d1994b548,84a22b44-7991-4a54-8c82-5857b4e4d59e,malware_detected,medium,2026-05-19,,,0
ff24f82a-7b49-4fd7-b69e-4f55d6e073f6,d402f8d9-624d-48eb-906f-fbe4a2f43a0b,malware_detected,high,2026-05-19,2026-05-19,2026-05-25,1
ec0dc6da-e8cb-4236-aef0-30eee1738300,2112bb42-e796-494a-8456-7813131748d4,policy_violation,low,2026-05-19,2026-05-19,2026-05-25,1
50f95783-a6ad-4e9b-ae50-6a76642a9bdb,b0f0fd96-165d-4147-8c19-d87d5745f165,malware_detected,low,2026-05-19,,,0
a03a5786-07a7-4eb4-acc1-2bb087f7984f,d402f8d9-624d-48eb-906f-fbe4a2f43a0b,policy_violation,low,2026-05-19,2026-05-22,,0
206f799b-2dea-4227-a926-da22375c1b07,e3032fad-edee-4469-b0ea-ac569376239b,unauthorized_access,high,2026-05-20,2026-05-21,2026-05-28,1
c5ab591d-2e0d-4458-97b5-aba5516007c4,8ffcda7c-fb35-414a-a1fb-52eb6e3ec99b,unauthorized_access,low,2026-05-20,2026-05-23,2026-05-26,1
f9a2e4ad-9615-45bd-8ee3-815676b3c106,d1f06e8f-e948-493b-8f35-0c764393d7f1,malware_detected,medium,2026-05-20,2026-05-21,2026-05-24,1
072b633a-b5fa-4ce2-b2af-61e35dc9edee,30e2b105-b099-4640-8dbf-115ca3ac1ebc,anomalous_behavior,critical,2026-05-20,2026-05-21,2026-05-24,1
66096394-d71b-4e2f-a281-563badc75d61,bd4516bc-b78d-492d-8043-df57711831d6,policy_violation,medium,2026-05-20,2026-05-23,2026-05-28,1
5fc09639-0475-4c70-b1dc-18841fa7264e,ecd94e66-0dc1-43bb-9fdb-9d19907287ab,anomalous_behavior,medium,2026-05-20,,,0
f2bbd91b-4360-4e70-adff-58739e0e54bd,f450a9b0-66d0-4f94-9b14-c452e078bb18,policy_violation,medium,2026-05-21,2026-05-22,,0
c4ed7fcd-d227-4243-9b2f-9588ee656ab8,ac19d426-24c4-43fc-81f5-702d8d5014fc,policy_violation,low,2026-05-21,,,0
882bf7cc-705a-4a76-b4ab-b0d7afc443db,3e24db56-fcaa-4653-b61e-70c35b122588,anomalous_behavior,medium,2026-05-21,2026-05-23,2026-05-25,1
5c61250b-0ab1-4725-ba6d-cb37ccef8d29,f5204496-4e70-4fd2-951d-3f05e3567181,unauthorized_access,medium,2026-05-21,2026-05-21,2026-05-21,1
db06c27f-15f2-4b68-8ecf-1da41c4c955c,3126f709-b0fa-4fed-9759-01f4ae90a75e,unauthorized_access,medium,2026-05-21,,,0
03f52c8d-650a-4bf9-8c29-5f72cd63b3b6,80dd4c64-3f69-4235-a3c9-720b1600ec8a,malware_detected,low,2026-05-21,2026-05-24,2026-05-29,1
db4b28f6-63c4-455b-ac0a-5e818b59c86e,928ecf88-0103-4f5d-922e-fa96d7a6d456,unauthorized_access,high,2026-05-21,2026-05-21,2026-05-25,1
05f0d34f-57c2-4a00-a2bc-192bec0bd665,99c8d200-a806-45ed-9391-e26c8aa0e786,unauthorized_access,medium,2026-05-21,2026-05-22,2026-05-26,1
0f84e6dc-ecd1-45c7-ae31-34d684a8cbfd,b9ff2b56-0735-44df-b7bc-296ee86ce146,policy_violation,high,2026-05-21,2026-05-22,2026-05-25,1
6718ba12-dcd0-44ec-8e76-e3b209ce3295,8c5d6b32-8221-448a-aec9-f2ce52b89ef2,anomalous_behavior,critical,2026-05-21,,,0
4f461bac-dbce-4eb7-84db-5934fb29428c,39bfe1bc-d894-4773-bae8-4996e2da4be7,malware_detected,medium,2026-05-21,2026-05-21,2026-05-24,1
b97d79a0-c7ce-4fa9-b888-372d24e1e483,3e24db56-fcaa-4653-b61e-70c35b122588,unauthorized_access,medium,2026-05-21,,,0
36f6a009-86f1-408c-9d5b-8db6e100a410,2f7de006-794e-4af2-945c-b2abb5bf2308,anomalous_behavior,critical,2026-05-21,2026-05-23,,0
5dfffd92-65a8-40b2-9365-c90e44eef489,0ef682d4-0c01-4c26-a65b-17ffea5e3198,unauthorized_access,medium,2026-05-21,2026-05-23,2026-05-25,1
60e68043-ed74-41f0-94db-01cbfbe0c63e,979f9869-e86b-49f8-8dfa-c4b1c4cb307c,policy_violation,medium,2026-05-21,2026-05-23,2026-05-29,1
72fbd735-78ec-4b96-b2d1-e4df4a76f439,2706a587-ad83-4619-946e-186d3f52e9d0,unauthorized_access,low,2026-05-21,,,0
1c6a8afb-1ee5-4f74-a694-187068e1dffb,37989a53-f194-4b46-be61-8371373a0089,malware_detected,low,2026-05-22,,,0
1ef5312f-a8e3-4378-a727-78517b819077,0c91fcfe-7985-4814-8cf6-e6bf72ff04bf,anomalous_behavior,low,2026-05-22,2026-05-23,,0
9c9238d3-c57c-4382-9d3c-c0947623081e,410a4257-9d0b-4784-9195-a8e14b6a5bde,policy_violation,high,2026-05-22,2026-05-23,2026-05-28,1
1e025bb8-03b1-4c69-9d9b-5fed2fb7f306,7ddc1c3a-42e1-4fcd-9c93-d51f1700bf7f,malware_detected,low,2026-05-22,2026-05-23,,0
434f8ccd-5182-47f7-9390-7ebe3f839c6f,f5204496-4e70-4fd2-951d-3f05e3567181,policy_violation,medium,2026-05-22,2026-05-25,2026-05-29,1
a4eadc23-575f-43f9-9b37-cf5ecf747ea9,ae87da69-9645-4a05-96fb-5f43b280b1e0,policy_violation,medium,2026-05-22,2026-05-24,2026-05-28,1
315e9f12-cf73-4076-b627-cb1d43dd4ac6,2112bb42-e796-494a-8456-7813131748d4,policy_violation,low,2026-05-22,2026-05-23,2026-05-29,1
cc55adfd-c981-46dd-9a41-9c01ba8960cc,34cdb42d-c6f0-4299-a02e-bc7d6f06c005,anomalous_behavior,medium,2026-05-22,2026-05-24,2026-05-27,1
e4ad05b9-1643-41ca-80b4-a536a540ba4e,ae5e63be-df98-4ed4-baf7-6931116c9f27,anomalous_behavior,high,2026-05-22,,,0
8653df67-3640-4390-90fe-3f32c0d3f795,afad30fe-1734-41bf-8a57-5a3ee7a1652d,malware_detected,low,2026-05-22,2026-05-23,,0
a58a41da-6a81-4371-af69-255f14f83679,ae87da69-9645-4a05-96fb-5f43b280b1e0,anomalous_behavior,medium,2026-05-23,2026-05-24,2026-05-28,1
c8bd6e75-e0cd-4ba3-81ef-39198e8f14ab,ba10cd46-c79f-49fd-a676-e62c84130588,policy_violation,low,2026-05-23,2026-05-25,2026-06-01,1
9b40a41f-86f3-4228-9a05-4828c3dfef5f,30240e7d-9a1d-4004-b593-de5812393033,policy_violation,high,2026-05-23,2026-05-25,,0
5e3aa360-702b-4685-ab18-e57472ac22a4,9c98c791-0f2c-4e79-acaa-c978f872c833,malware_detected,medium,2026-05-23,2026-05-23,,0
e5c3bec3-88f3-4781-b986-8efbcce92718,f7ad7441-4a2a-4199-8b29-654fcd414b1c,unauthorized_access,high,2026-05-23,2026-05-23,2026-05-29,1
9856336a-7f6a-497b-8a5f-0bef31f50a33,f0e3ade9-44e9-44a2-a5c8-31ed7538b576,malware_detected,low,2026-05-23,,,0
f9228991-126c-4fc6-ac91-91416db916f2,afad30fe-1734-41bf-8a57-5a3ee7a1652d,unauthorized_access,low,2026-05-23,,,0
eecd4a0d-e9e9-46ea-85d1-36f11f662e07,0fbe2257-793e-4245-bb40-448d4a3f3696,anomalous_behavior,low,2026-05-23,2026-05-26,,0
472a8cb3-e10d-4086-8158-62af261c7e7f,9dfd38d0-666d-46cf-a19d-7c451c75498d,malware_detected,medium,2026-05-23,2026-05-26,2026-05-26,1
253ade19-9471-4cef-b315-2ba874092b62,7ddc1c3a-42e1-4fcd-9c93-d51f1700bf7f,malware_detected,low,2026-05-23,2026-05-25,,0
5c6658e1-2aa4-4993-8794-25d6d6b3bf6d,e1e038ce-318d-4d8c-a6ea-96278e13ba00,policy_violation,high,2026-05-23,,,0
7037ba45-2678-46ad-b427-20eef4de85e4,adbba2da-3864-4c28-ab5d-236e9af00c8c,anomalous_behavior,critical,2026-05-23,,,0
b6802187-d9ce-4f5f-94ae-5b2fce6acf4c,ecd94e66-0dc1-43bb-9fdb-9d19907287ab,policy_violation,medium,2026-05-23,2026-05-24,2026-05-25,1
44ad088c-3053-4914-aa29-7fb887383724,13761516-3d20-41c9-b05c-97ef683cfe8b,malware_detected,high,2026-05-23,2026-05-24,2026-05-26,1
b5741be3-e1be-49a7-b443-a8303e765c3b,8dd695a3-adf0-49af-a8d4-a1c12bd74354,unauthorized_access,medium,2026-05-23,2026-05-25,2026-05-27,1
7636ba38-3663-4c0f-9c62-958713ad6abe,f21f233b-e722-46e9-b25d-1c595eb35ff6,anomalous_behavior,medium,2026-05-23,,,0
1b95bffe-13de-4faf-9310-67fbee62c88e,9fc66873-74b3-4060-bdf7-eea062a7591a,policy_violation,medium,2026-05-23,2026-05-25,2026-05-29,1
2bb5741e-f0c1-4325-9fa9-ef676c150c5f,15a039af-737a-4be6-9f65-998804864c33,anomalous_behavior,medium,2026-05-23,2026-05-24,,0
cb0082b3-ee3e-4c79-b5de-88e441381db3,80dd4c64-3f69-4235-a3c9-720b1600ec8a,anomalous_behavior,low,2026-05-24,2026-05-25,2026-05-25,1
0431e303-94dd-4de1-b1c3-e7ab7b4ed54e,8c5d6b32-8221-448a-aec9-f2ce52b89ef2,policy_violation,medium,2026-05-24,2026-05-24,,0
a5d44e22-b5e8-481a-8b28-f34380c829a9,8742c9dc-2cab-4fdc-a41f-98b6bb35ba22,malware_detected,high,2026-05-24,,,0
4cf7f037-2749-43a0-b3bc-4641f112b476,c1879099-86b7-4430-9a40-98155ebab19f,anomalous_behavior,low,2026-05-24,2026-05-24,2026-05-27,1
5db6a247-66a6-4455-8f77-f43cc5a4bd40,2044f51d-97be-475e-a1d8-c81fde3106c0,malware_detected,medium,2026-05-24,2026-05-24,2026-05-24,1
c6bdd3bd-4b9a-4a12-99ad-ec6f6c77510b,e9a2d36e-0693-48ff-becb-43fddd0f7e3c,unauthorized_access,medium,2026-05-24,2026-05-24,2026-05-30,1
3aabf364-06ea-461e-9cae-38c7939cc239,340ecf5f-c7fa-432f-9080-07db3364265f,unauthorized_access,medium,2026-05-24,2026-05-24,2026-05-25,1
4c03d960-34ef-404a-b801-38831da26f61,4f5b2edc-5b24-4fa4-81fe-85e7ab7bbcb0,unauthorized_access,low,2026-05-24,,,0
1194d3c8-7f0f-4286-a1ec-842ed28c2030,a9eeaf73-869d-4548-a934-f0fe5515932b,policy_violation,medium,2026-05-24,2026-05-26,2026-05-26,1
